id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual,class
R09013,46,4,2,0,1.0,13,4,38002.82,2040.22,3
R09020,40,2,2,0,1.0,13,2,23943.83,2428.46,3
R09028,38,5,2,0,1.0,11,1,60666.29,8844.34,3
R09031,39,5,2,0,1.0,13,4,22148.9,6629.39,3
R09035,33,5,2,0,1.0,16,2,133394.55,15352.25,3
R09041,63,3,2,0,1.0,13,4,24862.27,8842.77,3
R09044,50,1,2,0,1.0,13,4,76121.72,14287.95,3
R09067,26,5,2,0,1.0,13,4,80014.78,7245.98,3
R09076,57,3,2,0,1.0,13,1,110090.72,11985.5,3
R09078,62,3,2,0,1.0,13,2,152291.74,20216.12,3
R09081,47,1,2,0,1.0,14,4,324470.9,257220.36,3
R09092,53,3,2,0,1.0,15,4,97126.16,12236.34,3
R09100,74,1,2,0,1.0,16,4,117898.63,15270.29,3
R09103,71,5,2,0,1.0,16,2,146269.62,9590.79,3
R09106,44,5,2,1,1.0,13,4,18989.93,9104.76,3
R09108,60,5,2,0,1.0,13,2,221167.93,6649.73,3
R09110,63,3,2,0,1.0,13,1,59977.89,6962.27,3
R09114,27,5,2,0,1.0,13,4,58613.83,6144.82,3
R09116,46,3,2,0,1.0,13,1,88410.81,11241.72,3
R09117,27,5,2,0,1.0,16,4,77016.57,6491.04,3
R09120,57,3,2,0,1.0,15,4,31157.36,3438.5,3
R09132,37,5,2,2,1.0,13,4,31316.97,3380.39,3
R09136,25,5,2,0,1.0,15,4,30492.28,2572.88,3
R09137,35,4,2,3,1.0,13,4,5104.29,3261.52,3
R09155,55,3,2,0,1.0,14,4,37787.37,3692.59,3
R09161,46,3,2,0,1.0,13,2,41944.51,2551.55,3
R09183,65,1,2,0,1.0,14,4,84619.9,11575.18,3
R09190,65,2,2,0,1.0,14,5,59054.63,8698.8,3
R09197,56,5,2,0,1.0,15,2,140419.12,19587.15,3
R09198,46,1,2,0,1.0,14,4,31244.8,10655.32,3
R09204,48,3,2,0,1.0,15,4,58778.44,12352.22,3
R09215,36,3,2,0,1.0,14,4,90084.02,12420.81,3
R09221,31,1,2,0,1.0,14,4,219716.09,8865.95,3
R09223,29,5,2,1,1.0,13,4,106550.15,8121.64,3
R09226,24,5,2,0,1.0,13,4,17918.49,14014.27,3
R09227,36,3,2,0,1.0,15,4,130422.41,10172.88,3
R09233,41,5,2,0,1.0,15,4,58152.09,6557.06,3
R09235,22,5,2,0,1.0,15,4,55104.95,5364.08,3
R09241,43,5,2,0,1.0,13,4,57065.94,10462.54,3
R09244,40,3,2,0,1.0,13,4,50101.99,11658.12,3
R09247,24,5,2,0,1.0,15,4,72300.7,6580.97,3
R09257,50,5,2,0,1.0,13,1,63129.58,6552.46,3
R09271,36,5,2,0,1.0,13,1,180385.21,6331.74,3
R09277,59,5,2,0,1.0,16,2,117310.18,3379.89,3
R09290,41,1,2,0,1.0,16,4,439107.36,8299.89,3
R09295,45,5,2,0,1.0,14,1,50012.85,4393.36,3
R09303,52,3,2,0,1.0,15,4,43254.45,7485.43,3
R09304,29,5,2,1,1.0,13,4,77043.35,12003.21,3
R09312,23,5,2,0,1.0,13,4,29100.16,4577.68,3
R09313,56,3,2,0,1.0,15,4,74786.81,4256.39,3
R09321,49,3,2,0,1.0,13,1,35337.0,5693.75,3
R09326,58,5,2,0,1.0,13,4,48493.9,5303.07,3
R09327,29,5,2,3,1.0,11,4,38538.17,4072.41,3
R09334,44,3,2,0,1.0,15,4,61640.95,3643.21,3
R09341,20,1,2,0,1.0,14,4,71734.69,2569.03,3
R09364,27,5,2,0,1.0,13,4,64423.22,3251.22,3
R09382,25,5,2,0,1.0,15,4,58034.1,6917.23,3
R09391,33,5,2,1,1.0,14,4,80468.35,14593.26,3
R09402,50,1,2,0,1.0,13,4,197322.31,31357.51,3
R09404,27,5,2,0,1.0,15,4,68031.43,18079.58,3
R09409,47,3,2,0,1.0,15,4,219906.87,8628.0,3
R09414,48,3,2,0,1.0,13,4,4205.75,4950.2,3
R09415,54,3,2,0,1.0,13,4,35214.72,5872.16,3
R09437,27,5,2,0,1.0,13,4,75239.45,2264.68,3
R09438,35,5,2,2,1.0,16,4,95358.48,4979.98,3
R09439,56,3,2,0,1.0,13,4,40043.97,3505.02,3
R09443,34,5,2,0,1.0,13,4,54464.63,2568.46,3
R09473,27,5,2,1,1.0,14,4,40333.98,3747.11,3
R09475,52,5,2,0,1.0,16,4,60458.61,3054.71,3
R09480,50,1,2,0,1.0,13,4,90666.19,12853.93,3
R09497,49,1,2,0,1.0,13,4,54264.45,18064.25,3
R09499,58,5,2,0,1.0,16,1,140204.08,17438.37,3
R09513,31,5,2,0,1.0,16,4,62151.15,8866.14,3
R09518,48,3,2,0,1.0,16,4,78496.58,8831.74,3
R09525,47,3,2,0,1.0,13,4,72747.53,13383.03,3
R09529,54,3,2,0,1.0,14,4,103555.8,11473.25,3
R09540,38,5,2,0,1.0,16,4,102459.72,18805.77,3
R09554,34,5,2,0,1.0,15,4,34774.28,4938.83,3
R09566,39,5,2,2,1.0,14,4,75378.72,10068.99,3
R09567,45,2,2,0,1.0,13,2,36239.06,5214.87,3
R09573,27,5,2,0,1.0,16,4,34211.88,3815.45,3
R09575,31,5,2,0,1.0,16,2,55453.8,12297.68,3
R09576,27,5,2,0,1.0,15,4,215577.04,17723.25,3
R09591,48,3,2,0,1.0,13,1,50173.79,4080.09,3
R09599,24,5,2,0,1.0,15,4,34204.59,2132.12,3
R09602,25,5,2,1,1.0,13,4,31688.87,3013.38,3
R09616,24,5,2,0,1.0,13,4,56523.74,2274.73,3
R09624,71,3,2,0,1.0,16,4,49023.65,2990.75,3
R09626,21,5,2,0,1.0,13,4,20459.42,1864.09,3
R09631,36,5,2,1,1.0,13,4,87400.19,2652.26,3
R09636,29,5,2,0,1.0,13,1,29967.3,2648.58,3
R09637,58,5,2,0,1.0,16,1,93307.66,5629.27,3
R09643,41,3,2,0,1.0,13,1,129902.02,35478.94,3
R09645,28,5,2,0,1.0,16,4,36308.72,8869.65,3
R09653,20,1,2,1,1.0,13,4,55033.16,6390.86,3
R09654,23,5,2,0,1.0,15,4,27157.72,2907.43,3
R09655,23,5,2,0,1.0,15,4,30454.71,4363.86,3
R09663,55,3,2,0,1.0,15,4,53379.48,3327.8,3
R09673,19,5,2,0,1.0,13,4,12711.89,8354.32,3
R09675,53,2,2,1,1.0,13,4,86679.32,37214.31,3
R09682,47,3,2,0,1.0,13,5,35230.65,5082.37,3
R09701,62,5,2,0,1.0,16,1,100372.72,7984.45,3
R09707,31,5,2,0,1.0,13,1,219613.73,10117.29,3
R09712,35,5,2,0,1.0,15,4,30040.41,5568.74,3
R09715,21,5,2,0,1.0,11,1,83958.66,8223.16,3
R09716,53,1,2,0,1.0,14,4,77281.72,8144.64,3
R09719,58,5,2,0,1.0,16,1,36455.63,6712.26,3
R09726,23,5,2,0,1.0,15,4,75203.26,9472.7,3
R09731,34,3,2,0,1.0,16,4,42381.22,3930.82,3
R09745,53,3,2,0,1.0,13,5,38348.14,3824.71,3
R09749,63,5,2,0,1.0,16,2,101693.64,10675.62,3
R09756,31,5,2,1,1.0,13,1,90278.81,5730.42,3
R09784,58,3,2,0,1.0,13,4,126263.18,7187.31,3
R09786,68,3,2,0,1.0,13,1,36755.18,12927.38,3
R09790,66,3,2,0,1.0,13,2,93804.06,15037.18,3
R09803,53,3,2,0,1.0,13,4,27472.94,6812.19,3
R09805,45,5,2,0,1.0,15,4,67227.29,11083.79,3
R09806,65,1,2,0,1.0,13,4,258588.57,20864.35,3
R09808,27,5,2,0,1.0,13,4,28927.31,4787.07,3
R09809,25,5,2,1,1.0,13,4,25170.34,3019.07,3
R09811,30,5,2,1,1.0,15,4,112060.31,5204.09,3
R09814,36,5,2,3,1.0,13,4,7006.1,3723.76,3
R09816,75,2,2,0,1.0,11,4,16640.05,2617.17,3
R09818,64,5,2,0,1.0,14,1,46224.56,4200.04,3
R09820,22,5,2,0,1.0,15,4,14109.88,5615.44,3
R09831,59,5,2,0,1.0,16,4,63492.66,13105.81,3
R09833,37,5,2,1,1.0,15,4,31618.65,9569.06,3
R09835,55,5,2,1,1.0,16,2,237803.94,26025.96,3
R09837,39,1,2,0,1.0,16,4,185197.82,24822.8,3
R09845,57,5,2,0,1.0,14,1,117371.0,34158.53,3
R09846,34,5,2,1,1.0,13,4,26740.55,20472.99,3
R09851,36,5,2,2,1.0,14,4,100042.08,15869.48,3
R09863,48,5,2,0,1.0,14,2,40271.46,4559.47,3
R09868,38,5,2,0,1.0,15,4,130150.36,19795.49,3
R09871,50,1,2,0,1.0,13,4,133564.62,18332.33,3
R09872,34,1,2,0,1.0,13,4,86593.43,8951.95,3
R09880,65,3,2,0,1.0,16,4,91194.81,8786.17,3
R09886,53,5,2,3,1.0,16,4,66028.01,14458.32,3
R09889,55,3,2,0,1.0,13,1,129721.11,8361.19,3
R09895,54,3,2,0,1.0,13,4,62450.81,3244.3,3
R09898,29,5,2,0,1.0,15,4,90381.04,5882.84,3
R09899,30,5,2,1,1.0,14,4,15084.36,3264.07,3
R09909,61,3,2,0,1.0,15,4,46484.6,3731.58,3
R09910,46,2,2,0,1.0,13,1,86305.53,5551.63,3
R09916,29,5,2,0,1.0,16,4,98139.28,6312.26,3
